Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group
LTAN270,BUILDING,BUILDING,380103.265N,0323142.210E,3729.7,103.3,NO INFO,,NO
LTAN271,BUILDING,BUILDING,380105.267N,0323142.686E,3731.1,103.3,NO INFO,,NO
LTAN272,BUILDING,BUILDING,380103.025N,0323144.092E,3659.7,34.4,NO INFO,,NO
LTAN273,BUILDING,BUILDING,380103.531N,0323145.030E,3659.7,34.4,NO INFO,,NO
LTAN274,BUILDING,BUILDING,380101.344N,0323144.528E,3653.7,34.4,NO INFO,,NO
LTAN275,BUILDING,BUILDING,380100.786N,0323143.373E,3646.0,34.4,NO INFO,,NO
LTAN276,BUILDING,BUILDING,380100.530N,0323143.867E,3643.9,34.4,NO INFO,,NO
LTAN277,BUILDING,BUILDING,380100.353N,0323145.050E,3643.3,34.4,NO INFO,,NO
LTAN278,BUILDING,BUILDING,380059.887N,0323144.675E,3643.3,34.4,NO INFO,,NO
LTAN279,BUILDING,BUILDING,380059.412N,0323145.723E,3643.3,34.4,NO INFO,,NO
LTAN280,BUILDING,BUILDING,380059.805N,0323146.113E,3643.3,34.4,NO INFO,,NO
LTAN281,BUILDING,BUILDING,380101.066N,0323146.351E,3659.7,34.4,NO INFO,,NO
LTAN282,BUILDING,BUILDING,380101.594N,0323146.464E,3659.7,34.4,NO INFO,,NO
LTAN283,BUILDING,BUILDING,380101.615N,0323145.354E,3659.7,34.4,NO INFO,,NO
LTAN284,BUILDING,BUILDING,380058.920N,0323146.478E,3643.3,34.4,NO INFO,,NO
LTAN285,BUILDING,BUILDING,380059.295N,0323147.673E,3649.4,34.4,NO INFO,,NO
LTAN286,BUILDING,BUILDING,380057.905N,0323148.197E,3710.9,103.3,NO INFO,,NO
LTAN287,BUILDING,BUILDING,380100.429N,0323147.425E,3657.6,34.4,NO INFO,,NO
LTAN288,BUILDING,BUILDING,380100.931N,0323147.505E,3659.7,34.4,NO INFO,,NO
LTAN289,BUILDING,BUILDING,380100.195N,0323148.629E,3658.3,34.4,NO INFO,,NO
LTAN290,BUILDING,BUILDING,380100.650N,0323148.758E,3659.7,34.4,NO INFO,,NO
LTAN291,BUILDING,BUILDING,380057.292N,0323144.282E,3643.3,34.4,NO INFO,,NO
LTAN292,BUILDING,BUILDING,380056.892N,0323143.830E,3643.3,34.4,NO INFO,,NO
LTAN293,BUILDING,BUILDING,380056.060N,0323143.265E,3643.3,34.4,NO INFO,,NO
LTAN294,BUILDING,BUILDING,380055.657N,0323142.915E,3643.3,34.4,NO INFO,,NO
LTAN295,BUILDING,BUILDING,380054.741N,0323142.173E,3643.3,34.4,NO INFO,,NO
LTAN296,BUILDING,BUILDING,380054.318N,0323141.837E,3643.3,34.4,NO INFO,,NO
LTAN297,BUILDING,BUILDING,380053.402N,0323141.094E,3643.3,34.4,NO INFO,,NO
LTAN298,BUILDING,BUILDING,380052.521N,0323140.277E,3643.3,34.4,NO INFO,,NO
LTAN299,BUILDING,BUILDING,380052.831N,0323142.039E,3641.8,34.4,NO INFO,,NO
LTAN300,BUILDING,BUILDING,380053.195N,0323142.331E,3640.7,34.4,NO INFO,,NO
LTAN301,BUILDING,BUILDING,380054.076N,0323143.147E,3639.4,34.4,NO INFO,,NO
LTAN302,BUILDING,BUILDING,380054.545N,0323143.435E,3639.6,34.4,NO INFO,,NO
LTAN303,BUILDING,BUILDING,380055.425N,0323144.186E,3637.9,34.4,NO INFO,,NO
LTAN304,BUILDING,BUILDING,380055.795N,0323144.524E,3639.1,34.4,NO INFO,,NO
LTAN305,BUILDING,BUILDING,380057.382N,0323145.872E,3623.6,14.8,NO INFO,,NO
LTAN306,BUILDING,BUILDING,380058.106N,0323145.380E,3623.6,14.8,NO INFO,,NO
LTAN307,BUILDING,BUILDING,380058.432N,0323142.479E,3647.8,34.4,NO INFO,,NO
LTAN308,BUILDING,BUILDING,380058.063N,0323142.207E,3648.0,34.4,NO INFO,,NO
LTAN309,BUILDING,BUILDING,380057.121N,0323141.499E,3647.8,34.4,NO INFO,,NO
LTAN310,BUILDING,BUILDING,380056.714N,0323141.169E,3646.4,34.4,NO INFO,,NO
LTAN311,BUILDING,BUILDING,380055.809N,0323140.452E,3644.0,34.4,NO INFO,,NO
LTAN312,BUILDING,BUILDING,380055.428N,0323140.088E,3643.3,34.4,NO INFO,,NO
LTAN313,BUILDING,BUILDING,380054.582N,0323139.416E,3643.3,34.4,NO INFO,,NO
LTAN314,BUILDING,BUILDING,380054.159N,0323139.080E,3643.3,34.4,NO INFO,,NO
LTAN315,BUILDING,BUILDING,380053.276N,0323138.416E,3643.3,34.4,NO INFO,,NO
LTAN316,BUILDING,BUILDING,380053.953N,0323137.248E,3643.3,34.4,NO INFO,,NO
LTAN317,BUILDING,BUILDING,380054.415N,0323137.709E,3643.3,34.4,NO INFO,,NO
LTAN318,BUILDING,BUILDING,380055.503N,0323138.604E,3643.3,34.4,NO INFO,,NO
LTAN319,BUILDING,BUILDING,380055.928N,0323139.006E,3644.1,34.4,NO INFO,,NO
LTAN320,BUILDING,BUILDING,380056.952N,0323139.878E,3647.4,34.4,NO INFO,,NO
LTAN321,BUILDING,BUILDING,380057.448N,0323140.198E,3648.9,34.4,NO INFO,,NO
LTAN322,BUILDING,BUILDING,380058.515N,0323141.107E,3651.7,34.4,NO INFO,,NO
LTAN323,BUILDING,BUILDING,380059.024N,0323141.520E,3651.1,34.4,NO INFO,,NO
LTAN324,BUILDING,BUILDING,380059.033N,0323138.783E,3653.4,34.4,NO INFO,,NO
LTAN325,BUILDING,BUILDING,380059.466N,0323139.079E,3654.4,34.4,NO INFO,,NO
LTAN326,BUILDING,BUILDING,380100.219N,0323139.848E,3657.1,34.4,NO INFO,,NO
LTAN327,BUILDING,BUILDING,380100.512N,0323139.345E,3657.8,34.4,NO INFO,,NO
LTAN328,BUILDING,BUILDING,380050.652N,0323143.640E,3614.1,14.8,NO INFO,,NO
LTAN329,BUILDING,BUILDING,380048.981N,0323141.396E,3629.9,24.6,NO INFO,,NO
LTAN330,BUILDING,BUILDING,380048.869N,0323140.583E,3622.4,14.8,NO INFO,,NO
LTAN331,BUILDING,BUILDING,380048.130N,0323143.316E,3612.0,14.8,NO INFO,,NO
LTAN332,MOSQUE,BUILDING,380047.489N,0323144.954E,3644.6,54.1,NO INFO,,NO
LTAN333,BUILDING,BUILDING,380047.984N,0323144.530E,3607.4,14.8,NO INFO,,NO
LTAN334,BUILDING,BUILDING,380048.293N,0323145.418E,3604.9,14.8,NO INFO,,NO
LTAN335,BUILDING,BUILDING,380047.954N,0323145.334E,3604.4,14.8,NO INFO,,NO
LTAN336,BUILDING,BUILDING,380047.295N,0323145.696E,3602.0,14.8,NO INFO,,NO
LTAN337,BUILDING,BUILDING,380046.616N,0323145.007E,3604.1,14.8,NO INFO,,NO
LTAN338,BUILDING,BUILDING,380046.802N,0323145.508E,3602.1,14.8,NO INFO,,NO
LTAN339,BUILDING,BUILDING,380046.608N,0323143.984E,3606.9,14.8,NO INFO,,NO
LTAN340,BUILDING,BUILDING,380049.330N,0323150.706E,3679.4,103.3,NO INFO,,NO
LTAN341,BUILDING,BUILDING,380047.214N,0323150.559E,3610.5,34.4,NO INFO,,NO
LTAN342,BUILDING,BUILDING,380050.659N,0323150.622E,3679.4,103.3,NO INFO,,NO
LTAN343,BUILDING,BUILDING,380052.020N,0323151.456E,3679.4,103.3,NO INFO,,NO
LTAN344,BUILDING,BUILDING,380051.674N,0323153.138E,3679.4,103.3,NO INFO,,NO
LTAN345,BUILDING,BUILDING,380054.992N,0323150.795E,3618.9,34.4,NO INFO,,NO
LTAN346,BUILDING,BUILDING,380055.713N,0323148.894E,3694.8,103.3,NO INFO,,NO
LTAN347,BUILDING,BUILDING,380056.642N,0323150.946E,3705.1,103.3,NO INFO,,NO
LTAN348,BUILDING,BUILDING,380058.128N,0323151.330E,3648.4,34.4,NO INFO,,NO
LTAN349,BUILDING,BUILDING,380058.534N,0323151.506E,3650.4,34.4,NO INFO,,NO
LTAN350,BUILDING,BUILDING,380059.335N,0323151.833E,3656.0,34.4,NO INFO,,NO
LTAN351,BUILDING,BUILDING,380059.099N,0323150.339E,3654.2,34.4,NO INFO,,NO
LTAN352,BUILDING,BUILDING,380059.531N,0323150.480E,3656.4,34.4,NO INFO,,NO
LTAN353,MOSQUE,BUILDING,380100.327N,0323151.508E,3659.7,34.4,NO INFO,,NO
LTAN354,BUILDING,BUILDING,380100.857N,0323150.259E,3640.0,14.8,NO INFO,,NO
LTAN355,BUILDING,BUILDING,380100.189N,0323150.050E,3640.0,14.8,NO INFO,,NO
LTAN356,BUILDING,BUILDING,380058.132N,0323153.801E,3650.0,34.4,NO INFO,,NO
LTAN357,BUILDING,BUILDING,380058.592N,0323153.976E,3651.9,34.4,NO INFO,,NO
LTAN358,BUILDING,BUILDING,380059.523N,0323154.284E,3656.1,34.4,NO INFO,,NO
LTAN359,BUILDING,BUILDING,380100.109N,0323154.461E,3658.7,34.4,NO INFO,,NO
LTAN360,BUILDING,BUILDING,380059.711N,0323156.055E,3654.3,34.4,NO INFO,,NO
LTAN361,BUILDING,BUILDING,380059.838N,0323155.447E,3656.1,34.4,NO INFO,,NO
LTAN362,BUILDING,BUILDING,380057.987N,0323155.015E,3648.5,34.4,NO INFO,,NO
LTAN363,BUILDING,BUILDING,380057.911N,0323155.711E,3647.4,34.4,NO INFO,,NO
LTAN364,BUILDING,BUILDING,380056.292N,0323153.623E,3698.2,103.3,NO INFO,,NO
LTAN365,BUILDING,BUILDING,380055.063N,0323154.946E,3683.2,103.3,NO INFO,,NO
LTAN366,BUILDING,BUILDING,380057.585N,0323157.310E,3645.1,34.4,NO INFO,,NO
LTAN367,BUILDING,BUILDING,380058.108N,0323157.372E,3646.8,34.4,NO INFO,,NO
LTAN368,BUILDING,BUILDING,380059.494N,0323157.197E,3651.6,34.4,NO INFO,,NO
LTAN369,BUILDING,BUILDING,380059.377N,0323157.764E,3651.1,34.4,NO INFO,,NO
LTAN370,BUILDING,BUILDING,380058.997N,0323158.911E,3650.0,34.4,NO INFO,,NO
LTAN371,BUILDING,BUILDING,380058.848N,0323159.535E,3649.5,34.4,NO INFO,,NO
LTAN372,BUILDING,BUILDING,380057.908N,0323159.041E,3646.3,34.4,NO INFO,,NO
LTAN373,BUILDING,BUILDING,380057.819N,0323159.642E,3646.3,34.4,NO INFO,,NO
LTAN374,BUILDING,BUILDING,380058.558N,0323200.603E,3648.5,34.4,NO INFO,,NO
LTAN375,BUILDING,BUILDING,380058.443N,0323201.239E,3648.0,34.4,NO INFO,,NO
LTAN376,BUILDING,BUILDING,380058.206N,0323202.236E,3647.5,34.4,NO INFO,,NO
LTAN377,BUILDING,BUILDING,380058.051N,0323202.812E,3647.0,34.4,NO INFO,,NO
LTAN378,BUILDING,BUILDING,380057.265N,0323202.423E,3644.3,34.4,NO INFO,,NO
LTAN379,BUILDING,BUILDING,380057.463N,0323201.138E,3644.8,34.4,NO INFO,,NO
LTAN380,BUILDING,BUILDING,380057.616N,0323200.494E,3645.3,34.4,NO INFO,,NO
LTAN381,BUILDING,BUILDING,380055.744N,0323201.732E,3653.5,64.0,NO INFO,,NO
LTAN382,BUILDING,BUILDING,380054.453N,0323201.581E,3677.1,103.3,NO INFO,,NO
LTAN383,BUILDING,BUILDING,380054.413N,0323203.560E,3675.7,103.3,NO INFO,,NO
LTAN384,BUILDING,BUILDING,380055.778N,0323203.852E,3648.4,64.0,NO INFO,,NO
LTAN385,BUILDING,BUILDING,380055.707N,0323159.021E,3652.8,64.0,NO INFO,,NO
LTAN386,BUILDING,BUILDING,380055.723N,0323157.373E,3652.2,64.0,NO INFO,,NO
LTAN387,BUILDING,BUILDING,380054.529N,0323157.191E,3679.4,103.3,NO INFO,,NO
LTAN388,BUILDING,BUILDING,380054.467N,0323159.184E,3679.4,103.3,NO INFO,,NO
LTAN389,BUILDING,BUILDING,380051.608N,0323202.313E,3669.2,103.3,NO INFO,,NO
LTAN390,BUILDING,BUILDING,380051.628N,0323200.644E,3672.4,103.3,NO INFO,,NO
LTAN391,BUILDING,BUILDING,380051.609N,0323158.688E,3676.5,103.3,NO INFO,,NO
LTAN392,BUILDING,BUILDING,380051.599N,0323156.848E,3679.4,103.3,NO INFO,,NO
LTAN393,BUILDING,BUILDING,380051.626N,0323154.774E,3679.4,103.3,NO INFO,,NO
LTAN394,BUILDING,BUILDING,380049.721N,0323156.678E,3677.5,103.3,NO INFO,,NO
LTAN395,BUILDING,BUILDING,380049.722N,0323158.560E,3673.5,103.3,NO INFO,,NO
LTAN396,BUILDING,BUILDING,380048.105N,0323158.421E,3671.2,103.3,NO INFO,,NO
LTAN397,BUILDING,BUILDING,380046.480N,0323158.393E,3669.8,103.3,NO INFO,,NO
LTAN398,BUILDING,BUILDING,380046.540N,0323156.784E,3673.1,103.3,NO INFO,,NO
LTAN399,BUILDING,BUILDING,380046.046N,0323154.489E,3676.9,103.3,NO INFO,,NO
LTAN400,BUILDING,BUILDING,380046.927N,0323152.898E,3679.4,103.3,NO INFO,,NO
LTAN401,BUILDING,BUILDING,380048.055N,0323153.054E,3610.5,34.4,NO INFO,,NO
LTAN402,BUILDING,BUILDING,380048.553N,0323152.994E,3610.5,34.4,NO INFO,,NO
LTAN403,BUILDING,BUILDING,380049.357N,0323153.005E,3610.5,34.4,NO INFO,,NO
LTAN404,BUILDING,BUILDING,380049.233N,0323154.658E,3610.5,34.4,NO INFO,,NO
LTAN405,BUILDING,BUILDING,380049.710N,0323154.612E,3610.5,34.4,NO INFO,,NO
LTAN406,BUILDING,BUILDING,380048.304N,0323154.645E,3610.5,34.4,NO INFO,,NO
LTAN407,BUILDING,BUILDING,380047.733N,0323154.632E,3610.5,34.4,NO INFO,,NO
LTAN408,BUILDING,BUILDING,380048.048N,0323148.860E,3592.2,14.8,NO INFO,,NO
LTAN409,BUILDING,BUILDING,380057.856N,0323152.473E,3627.2,14.8,NO INFO,,NO
LTAN410,BUILDING,BUILDING,380047.233N,0323200.582E,3597.1,34.4,NO INFO,,NO
LTAN411,BUILDING,BUILDING,380047.711N,0323200.606E,3597.1,34.4,NO INFO,,NO
LTAN412,BUILDING,BUILDING,380048.505N,0323200.658E,3598.3,34.4,NO INFO,,NO
LTAN413,BUILDING,BUILDING,380049.053N,0323200.617E,3599.4,34.4,NO INFO,,NO
LTAN414,BUILDING,BUILDING,380049.888N,0323200.572E,3601.2,34.4,NO INFO,,NO
LTAN415,BUILDING,BUILDING,380049.942N,0323201.929E,3598.3,34.4,NO INFO,,NO
LTAN416,BUILDING,BUILDING,380049.059N,0323202.024E,3597.0,34.4,NO INFO,,NO
LTAN417,BUILDING,BUILDING,380048.559N,0323202.015E,3595.9,34.4,NO INFO,,NO
LTAN418,BUILDING,BUILDING,380047.674N,0323202.042E,3594.2,34.4,NO INFO,,NO
LTAN419,BUILDING,BUILDING,380047.132N,0323202.062E,3593.5,34.4,NO INFO,,NO
LTAN420,MOSQUE,BUILDING,380043.469N,0323158.541E,3614.8,54.1,NO INFO,,NO
LTAN421,BUILDING,BUILDING,380042.688N,0323157.677E,3594.0,34.4,NO INFO,,NO
LTAN422,BUILDING,BUILDING,380041.998N,0323157.642E,3592.0,34.4,NO INFO,,NO
LTAN423,BUILDING,BUILDING,380042.155N,0323158.563E,3591.5,34.4,NO INFO,,NO
LTAN424,BUILDING,BUILDING,380039.609N,0323158.638E,3651.4,103.3,NO INFO,,NO
LTAN425,BUILDING,BUILDING,380040.227N,0323200.640E,3651.9,103.3,NO INFO,,NO
LTAN426,BUILDING,BUILDING,380040.290N,0323202.182E,3649.8,103.3,NO INFO,,NO
LTAN427,BUILDING,BUILDING,380038.712N,0323200.450E,3578.9,34.4,NO INFO,,NO
LTAN428,BUILDING,BUILDING,380038.733N,0323201.341E,3577.7,34.4,NO INFO,,NO
LTAN429,BUILDING,BUILDING,380038.745N,0323202.275E,3577.7,34.4,NO INFO,,NO
LTAN430,BUILDING,BUILDING,380038.775N,0323203.804E,3576.5,34.4,NO INFO,,NO
LTAN431,BUILDING,BUILDING,380038.788N,0323204.806E,3575.4,34.4,NO INFO,,NO
LTAN432,BUILDING,BUILDING,380040.478N,0323204.633E,3646.6,103.3,NO INFO,,NO
LTAN433,BUILDING,BUILDING,380040.497N,0323207.042E,3645.2,103.3,NO INFO,,NO
LTAN434,BUILDING,BUILDING,380043.101N,0323205.063E,3571.4,24.6,NO INFO,,NO
LTAN435,BUILDING,BUILDING,380043.024N,0323204.105E,3563.3,14.8,NO INFO,,NO
LTAN436,BUILDING,BUILDING,380045.905N,0323204.655E,3656.1,103.3,NO INFO,,NO
LTAN437,BUILDING,BUILDING,380045.942N,0323207.139E,3650.7,103.3,NO INFO,,NO
LTAN438,BUILDING,BUILDING,380047.432N,0323207.434E,3583.0,34.4,NO INFO,,NO
LTAN439,BUILDING,BUILDING,380047.434N,0323206.822E,3584.2,34.4,NO INFO,,NO
LTAN440,BUILDING,BUILDING,380048.438N,0323207.499E,3584.9,34.4,NO INFO,,NO
LTAN441,BUILDING,BUILDING,380048.389N,0323206.800E,3585.9,34.4,NO INFO,,NO
LTAN442,BUILDING,BUILDING,380049.384N,0323207.518E,3587.5,34.4,NO INFO,,NO
LTAN443,BUILDING,BUILDING,380049.417N,0323206.851E,3588.3,34.4,NO INFO,,NO
LTAN444,BUILDING,BUILDING,380050.438N,0323207.533E,3591.5,34.4,NO INFO,,NO
LTAN445,BUILDING,BUILDING,380050.422N,0323206.847E,3591.8,34.4,NO INFO,,NO
LTAN446,BUILDING,BUILDING,380051.453N,0323207.488E,3595.0,34.4,NO INFO,,NO
LTAN447,BUILDING,BUILDING,380051.417N,0323206.886E,3595.2,34.4,NO INFO,,NO
LTAN448,BUILDING,BUILDING,380052.329N,0323207.119E,3598.6,34.4,NO INFO,,NO
LTAN449,BUILDING,BUILDING,380050.357N,0323204.783E,3593.2,34.4,NO INFO,,NO
LTAN450,BUILDING,BUILDING,380050.388N,0323204.274E,3594.7,34.4,NO INFO,,NO
LTAN451,BUILDING,BUILDING,380049.084N,0323204.708E,3591.3,34.4,NO INFO,,NO
LTAN452,BUILDING,BUILDING,380048.227N,0323204.767E,3589.7,34.4,NO INFO,,NO
LTAN453,BUILDING,BUILDING,380047.449N,0323204.721E,3588.6,34.4,NO INFO,,NO
LTAN454,BUILDING,BUILDING,380047.430N,0323204.124E,3589.6,34.4,NO INFO,,NO
LTAN455,BUILDING,BUILDING,380048.288N,0323204.133E,3591.1,34.4,NO INFO,,NO
LTAN456,BUILDING,BUILDING,380049.121N,0323204.178E,3592.5,34.4,NO INFO,,NO
LTAN457,BUILDING,BUILDING,380045.358N,0323210.951E,3574.3,34.4,NO INFO,,NO
LTAN458,BUILDING,BUILDING,380045.842N,0323210.954E,3574.8,34.4,NO INFO,,NO
LTAN459,BUILDING,BUILDING,380046.856N,0323210.909E,3576.4,34.4,NO INFO,,NO
LTAN460,BUILDING,BUILDING,380047.368N,0323210.944E,3577.2,34.4,NO INFO,,NO
LTAN461,BUILDING,BUILDING,380048.422N,0323210.960E,3577.7,34.4,NO INFO,,NO
LTAN462,BUILDING,BUILDING,380048.393N,0323209.498E,3580.1,34.4,NO INFO,,NO
LTAN463,BUILDING,BUILDING,380047.390N,0323209.570E,3579.1,34.4,NO INFO,,NO
LTAN464,BUILDING,BUILDING,380046.906N,0323209.568E,3578.1,34.4,NO INFO,,NO
LTAN465,BUILDING,BUILDING,380045.885N,0323209.565E,3577.1,34.4,NO INFO,,NO
LTAN466,BUILDING,BUILDING,380045.403N,0323209.631E,3576.6,34.4,NO INFO,,NO
LTAN467,BUILDING,BUILDING,380049.937N,0323209.564E,3581.8,34.4,NO INFO,,NO
LTAN468,BUILDING,BUILDING,380050.465N,0323209.606E,3582.3,34.4,NO INFO,,NO
LTAN469,BUILDING,BUILDING,380051.323N,0323209.615E,3582.0,34.4,NO INFO,,NO
LTAN470,BUILDING,BUILDING,380051.856N,0323209.636E,3582.7,34.4,NO INFO,,NO
LTAN471,BUILDING,BUILDING,380052.793N,0323210.445E,3578.7,34.4,NO INFO,,NO
LTAN472,BUILDING,BUILDING,380052.791N,0323211.056E,3577.7,34.4,NO INFO,,NO
LTAN473,BUILDING,BUILDING,380051.833N,0323210.941E,3577.7,34.4,NO INFO,,NO
LTAN474,BUILDING,BUILDING,380051.321N,0323210.906E,3577.7,34.4,NO INFO,,NO
LTAN475,BUILDING,BUILDING,380050.446N,0323210.890E,3577.7,34.4,NO INFO,,NO
LTAN476,BUILDING,BUILDING,380049.963N,0323210.888E,3577.7,34.4,NO INFO,,NO
LTAN477,BUILDING,BUILDING,380044.375N,0323207.473E,3559.0,14.8,NO INFO,,NO
LTAN478,BUILDING,BUILDING,380040.073N,0323209.351E,3573.1,34.4,NO INFO,,NO
LTAN479,BUILDING,BUILDING,380038.429N,0323209.406E,3571.5,34.4,NO INFO,,NO
LTAN480,BUILDING,BUILDING,380036.664N,0323209.438E,3568.9,34.4,NO INFO,,NO
LTAN481,BUILDING,BUILDING,380040.456N,0323210.607E,3572.1,34.4,NO INFO,,NO
LTAN482,BUILDING,BUILDING,380039.620N,0323211.600E,3569.9,34.4,NO INFO,,NO
LTAN483,BUILDING,BUILDING,380038.398N,0323211.565E,3568.7,34.4,NO INFO,,NO
LTAN484,BUILDING,BUILDING,380036.672N,0323211.605E,3567.2,34.4,NO INFO,,NO
LTAN485,BUILDING,BUILDING,380034.651N,0323211.595E,3564.4,34.4,NO INFO,,NO
LTAN486,BUILDING,BUILDING,380033.367N,0323211.618E,3563.0,34.4,NO INFO,,NO
LTAN487,BUILDING,BUILDING,380032.204N,0323211.606E,3561.4,34.4,NO INFO,,NO
LTAN488,BUILDING,BUILDING,380030.875N,0323211.612E,3561.3,34.4,NO INFO,,NO
LTAN489,BUILDING,BUILDING,380029.639N,0323211.634E,3561.3,34.4,NO INFO,,NO
LTAN490,BUILDING,BUILDING,380029.728N,0323209.765E,3561.3,34.4,NO INFO,,NO
LTAN491,BUILDING,BUILDING,380030.848N,0323209.413E,3561.8,34.4,NO INFO,,NO
LTAN492,BUILDING,BUILDING,380032.158N,0323209.419E,3563.4,34.4,NO INFO,,NO
LTAN493,BUILDING,BUILDING,380033.301N,0323209.445E,3564.8,34.4,NO INFO,,NO
LTAN494,BUILDING,BUILDING,380034.655N,0323209.468E,3566.6,34.4,NO INFO,,NO
LTAN495,BUILDING,BUILDING,380034.774N,0323207.405E,3568.4,34.4,NO INFO,,NO
LTAN496,BUILDING,BUILDING,380034.781N,0323206.692E,3568.9,34.4,NO INFO,,NO
LTAN497,BUILDING,BUILDING,380033.730N,0323207.439E,3567.2,34.4,NO INFO,,NO
LTAN498,BUILDING,BUILDING,380033.757N,0323206.712E,3567.7,34.4,NO INFO,,NO
LTAN499,BUILDING,BUILDING,380032.705N,0323207.458E,3566.0,34.4,NO INFO,,NO
LTAN500,BUILDING,BUILDING,380032.711N,0323206.683E,3566.5,34.4,NO INFO,,NO
LTAN501,BUILDING,BUILDING,380031.737N,0323207.377E,3564.8,34.4,NO INFO,,NO
LTAN502,BUILDING,BUILDING,380031.785N,0323206.699E,3565.3,34.4,NO INFO,,NO
LTAN503,BUILDING,BUILDING,380030.761N,0323207.395E,3563.6,34.4,NO INFO,,NO
LTAN504,BUILDING,BUILDING,380030.766N,0323206.763E,3564.2,34.4,NO INFO,,NO
LTAN505,BUILDING,BUILDING,380029.950N,0323207.128E,3562.8,34.4,NO INFO,,NO
LTAN506,BUILDING,BUILDING,380029.945N,0323206.471E,3563.4,34.4,NO INFO,,NO
LTAN507,BUILDING,BUILDING,380030.082N,0323205.214E,3565.6,34.4,NO INFO,,NO
LTAN508,BUILDING,BUILDING,380030.504N,0323205.210E,3566.1,34.4,NO INFO,,NO
LTAN509,BUILDING,BUILDING,380031.085N,0323205.963E,3565.3,34.4,NO INFO,,NO
LTAN510,BUILDING,BUILDING,380032.017N,0323205.519E,3547.0,14.8,NO INFO,,NO
LTAN511,BUILDING,BUILDING,380032.659N,0323204.249E,3569.7,34.4,NO INFO,,NO
LTAN512,BUILDING,BUILDING,380033.036N,0323204.638E,3569.4,34.4,NO INFO,,NO
LTAN513,BUILDING,BUILDING,380036.577N,0323206.495E,3571.2,34.4,NO INFO,,NO
LTAN514,BUILDING,BUILDING,380036.549N,0323207.630E,3570.3,34.4,NO INFO,,NO
LTAN515,BUILDING,BUILDING,380037.338N,0323206.764E,3572.0,34.4,NO INFO,,NO
LTAN516,BUILDING,BUILDING,380037.805N,0323206.777E,3572.6,34.4,NO INFO,,NO
LTAN517,BUILDING,BUILDING,380038.742N,0323206.581E,3574.1,34.4,NO INFO,,NO
LTAN518,BUILDING,BUILDING,380038.765N,0323207.572E,3573.3,34.4,NO INFO,,NO
LTAN519,BUILDING,BUILDING,380026.727N,0323209.382E,3561.3,34.4,NO INFO,,NO
LTAN520,BUILDING,BUILDING,380027.236N,0323209.350E,3561.3,34.4,NO INFO,,NO
LTAN521,BUILDING,BUILDING,380028.102N,0323210.477E,3561.3,34.4,NO INFO,,NO
LTAN522,BUILDING,BUILDING,380028.160N,0323209.824E,3561.3,34.4,NO INFO,,NO
LTAN523,BUILDING,BUILDING,380028.036N,0323211.638E,3560.5,34.4,NO INFO,,NO
LTAN524,BUILDING,BUILDING,380027.535N,0323211.632E,3560.2,34.4,NO INFO,,NO
LTAN525,BUILDING,BUILDING,380026.659N,0323211.709E,3559.9,34.4,NO INFO,,NO
LTAN526,BUILDING,BUILDING,380026.123N,0323211.648E,3559.8,34.4,NO INFO,,NO
LTAN527,BUILDING,BUILDING,380034.213N,0323204.655E,3570.5,34.4,NO INFO,,NO
LTAN528,BUILDING,BUILDING,380035.235N,0323204.716E,3571.4,34.4,NO INFO,,NO
LTAN529,BUILDING,BUILDING,380036.249N,0323204.672E,3572.5,34.4,NO INFO,,NO
LTAN530,BUILDING,BUILDING,380037.274N,0323204.652E,3573.8,34.4,NO INFO,,NO
LTAN531,BUILDING,BUILDING,380037.249N,0323204.008E,3574.7,34.4,NO INFO,,NO
LTAN532,BUILDING,BUILDING,380036.250N,0323204.058E,3573.7,34.4,NO INFO,,NO
LTAN533,BUILDING,BUILDING,380035.293N,0323204.063E,3572.8,34.4,NO INFO,,NO
LTAN534,BUILDING,BUILDING,380034.209N,0323204.060E,3571.7,34.4,NO INFO,,NO
LTAN535,BUILDING,BUILDING,380033.858N,0323203.088E,3573.4,34.4,NO INFO,,NO
LTAN536,BUILDING,BUILDING,380033.485N,0323202.680E,3573.9,34.4,NO INFO,,NO
LTAN537,BUILDING,BUILDING,380032.671N,0323202.699E,3572.9,34.4,NO INFO,,NO
LTAN538,BUILDING,BUILDING,380032.329N,0323202.302E,3573.4,34.4,NO INFO,,NO
LTAN539,BUILDING,BUILDING,380031.412N,0323202.752E,3571.8,34.4,NO INFO,,NO
LTAN540,BUILDING,BUILDING,380031.831N,0323203.239E,3570.9,34.4,NO INFO,,NO
LTAN541,BUILDING,BUILDING,380032.760N,0323200.216E,3577.7,34.4,NO INFO,,NO
LTAN542,BUILDING,BUILDING,380033.022N,0323159.660E,3577.7,34.4,NO INFO,,NO
LTAN543,BUILDING,BUILDING,380033.550N,0323200.434E,3577.7,34.4,NO INFO,,NO
LTAN544,BUILDING,BUILDING,380034.009N,0323200.751E,3577.7,34.4,NO INFO,,NO
LTAN545,BUILDING,BUILDING,380034.649N,0323201.261E,3577.7,34.4,NO INFO,,NO
LTAN546,BUILDING,BUILDING,380035.064N,0323201.623E,3577.3,34.4,NO INFO,,NO
LTAN547,BUILDING,BUILDING,380036.111N,0323202.123E,3577.2,34.4,NO INFO,,NO
