Obstacle_Designator    ,AIXM_NAME  ,Obstacle Type (AIXM),Latitude(N),Longitude(E),Elevation at Top (FT)        ,Height (FT),Lighting,Color of Lighting,Group,
LTFH_443,TREE,TREE,411424.57N,0363522.84E,86,,NO,,NO,
LTFH_444,TREE,TREE,411424.58N,0363523.13E,85,,NO,,NO,
LTFH_445,TREE,TREE,411425.05N,0363523.41E,82,,NO,,NO,
LTFH_446,TREE,TREE,411424.02N,0363523.22E,95,,NO,,NO,
LTFH_447,TREE,TREE,411424.00N,0363523.55E,92,,NO,,NO,
LTFH_448,TREE,TREE,411423.80N,0363523.45E,92,,NO,,NO,
LTFH_449,TREE,TREE,411423.65N,0363523.56E,92,,NO,,NO,
LTFH_450,TREE,TREE,411423.62N,0363523.80E,91,,NO,,NO,
LTFH_451,TREE,TREE,411423.62N,0363523.97E,90,,NO,,NO,
LTFH_452,TREE,TREE,411423.62N,0363524.35E,92,,NO,,NO,
LTFH_453,TREE,TREE,411423.61N,0363524.53E,94,,NO,,NO,
LTFH_454,TREE,TREE,411423.52N,0363524.70E,92,,NO,,NO,
LTFH_455,TREE,TREE,411423.70N,0363524.91E,92,,NO,,NO,
LTFH_456,TREE,TREE,411423.65N,0363525.02E,92,,NO,,NO,
LTFH_457,TREE,TREE,411423.58N,0363525.02E,90,,NO,,NO,
LTFH_458,TREE,TREE,411423.46N,0363524.92E,91,,NO,,NO,
LTFH_459,TREE,TREE,411423.41N,0363524.87E,89,,NO,,NO,
LTFH_460,TREE,TREE,411423.78N,0363524.51E,92,,NO,,NO,
LTFH_461,TREE,TREE,411424.04N,0363524.55E,85,,NO,,NO,
LTFH_462,TREE,TREE,411423.59N,0363524.12E,88,,NO,,NO,
LTFH_463,TREE,TREE,411424.28N,0363523.73E,86,,NO,,NO,
LTFH_464,TREE,TREE,411424.03N,0363523.81E,89,,NO,,NO,
LTFH_465,TREE,TREE,411424.16N,0363523.72E,86,,NO,,NO,
LTFH_466,TREE,TREE,411424.55N,0363523.67E,86,,NO,,NO,
LTFH_467,TREE,TREE,411424.85N,0363523.42E,84,,NO,,NO,
LTFH_468,TREE,TREE,411424.18N,0363522.44E,95,,NO,,NO,
LTFH_469,TREE,TREE,411424.41N,0363521.47E,96,,NO,,NO,
LTFH_470,TREE,TREE,411424.23N,0363521.92E,95,,NO,,NO,
LTFH_471,TREE,TREE,411424.06N,0363521.31E,89,,NO,,NO,
LTFH_472,TREE,TREE,411425.03N,0363521.39E,86,,NO,,NO,
LTFH_473,TREE,TREE,411416.89N,0363515.69E,84,,NO,,NO,
LTFH_474,TREE,TREE,411416.31N,0363515.91E,87,,NO,,NO,
LTFH_475,TREE,TREE,411416.32N,0363516.27E,94,,NO,,NO,
LTFH_476,TREE,TREE,411416.21N,0363516.19E,96,,NO,,NO,
LTFH_477,TREE,TREE,411415.80N,0363516.46E,98,,NO,,NO,
LTFH_478,TREE,TREE,411415.97N,0363516.39E,97,,NO,,NO,
LTFH_479,TREE,TREE,411416.19N,0363516.52E,96,,NO,,NO,
LTFH_480,TREE,TREE,411416.06N,0363516.76E,94,,NO,,NO,
LTFH_481,TREE,TREE,411415.77N,0363516.76E,99,,NO,,NO,
LTFH_482,TREE,TREE,411415.97N,0363517.05E,97,,NO,,NO,
LTFH_483,TREE,TREE,411415.80N,0363517.27E,97,,NO,,NO,
LTFH_484,TREE,TREE,411415.62N,0363517.50E,102,,NO,,NO,
LTFH_485,TREE,TREE,411415.58N,0363517.27E,99,,NO,,NO,
LTFH_486,TREE,TREE,411415.68N,0363517.10E,97,,NO,,NO,
LTFH_487,TREE,TREE,411416.17N,0363517.45E,92,,NO,,NO,
LTFH_488,TREE,TREE,411415.99N,0363517.49E,95,,NO,,NO,
LTFH_489,TREE,TREE,411410.67N,0363520.99E,101,,NO,,NO,
LTFH_490,TREE,TREE,411411.09N,0363521.47E,110,,NO,,NO,
LTFH_491,TREE,TREE,411410.74N,0363522.09E,109,,NO,,NO,
LTFH_492,TREE,TREE,411410.75N,0363521.68E,107,,NO,,NO,
LTFH_493,TREE,TREE,411411.03N,0363522.05E,108,,NO,,NO,
LTFH_494,TREE,TREE,411411.47N,0363521.96E,110,,NO,,NO,
LTFH_495,TREE,TREE,411411.33N,0363522.29E,110,,NO,,NO,
LTFH_496,TREE,TREE,411411.18N,0363522.31E,110,,NO,,NO,
LTFH_497,TREE,TREE,411411.08N,0363522.54E,111,,NO,,NO,
LTFH_498,TREE,TREE,411411.48N,0363522.51E,110,,NO,,NO,
LTFH_499,TREE,TREE,411411.74N,0363522.53E,111,,NO,,NO,
LTFH_500,TREE,TREE,411411.90N,0363522.44E,111,,NO,,NO,
LTFH_501,TREE,TREE,411411.81N,0363522.16E,110,,NO,,NO,
LTFH_502,TREE,TREE,411411.74N,0363521.77E,109,,NO,,NO,
LTFH_503,TREE,TREE,411412.03N,0363521.86E,109,,NO,,NO,
LTFH_504,TREE,TREE,411411.91N,0363521.86E,109,,NO,,NO,
LTFH_505,TREE,TREE,411412.23N,0363522.10E,107,,NO,,NO,
LTFH_506,TREE,TREE,411412.37N,0363522.27E,109,,NO,,NO,
LTFH_507,TREE,TREE,411412.40N,0363522.41E,110,,NO,,NO,
LTFH_508,TREE,TREE,411412.59N,0363522.69E,108,,NO,,NO,
LTFH_509,TREE,TREE,411412.60N,0363522.29E,105,,NO,,NO,
LTFH_510,TREE,TREE,411412.71N,0363521.94E,103,,NO,,NO,
LTFH_511,TREE,TREE,411412.46N,0363522.91E,106,,NO,,NO,
LTFH_512,TREE,TREE,411412.21N,0363523.06E,109,,NO,,NO,
LTFH_513,TREE,TREE,411412.02N,0363522.88E,110,,NO,,NO,
LTFH_514,TREE,TREE,411411.74N,0363523.16E,112,,NO,,NO,
LTFH_515,TREE,TREE,411411.60N,0363523.01E,111,,NO,,NO,
LTFH_516,TREE,TREE,411411.64N,0363522.73E,110,,NO,,NO,
LTFH_517,TREE,TREE,411411.74N,0363523.50E,110,,NO,,NO,
LTFH_518,TREE,TREE,411411.68N,0363523.71E,110,,NO,,NO,
LTFH_519,TREE,TREE,411411.42N,0363523.83E,105,,NO,,NO,
LTFH_520,TREE,TREE,411411.82N,0363524.06E,104,,NO,,NO,
LTFH_521,TREE,TREE,411411.00N,0363522.89E,110,,NO,,NO,
LTFH_522,TREE,TREE,411410.93N,0363522.66E,110,,NO,,NO,
LTFH_523,TREE,TREE,411410.65N,0363522.41E,109,,NO,,NO,
LTFH_524,TREE,TREE,411411.01N,0363523.76E,104,,NO,,NO,
LTFH_525,TREE,TREE,411410.75N,0363523.96E,105,,NO,,NO,
LTFH_526,TREE,TREE,411410.81N,0363524.19E,105,,NO,,NO,
LTFH_527,TREE,TREE,411410.94N,0363525.01E,109,,NO,,NO,
LTFH_528,TREE,TREE,411411.46N,0363524.49E,103,,NO,,NO,
LTFH_529,TREE,TREE,411411.26N,0363525.39E,104,,NO,,NO,
LTFH_530,TREE,TREE,411412.26N,0363524.06E,100,,NO,,NO,
LTFH_531,TREE,TREE,411410.49N,0363524.09E,106,,NO,,NO,
LTFH_532,TREE,TREE,411410.63N,0363523.71E,103,,NO,,NO,
LTFH_533,TREE,TREE,411410.64N,0363524.51E,104,,NO,,NO,
LTFH_534,TREE,TREE,411411.29N,0363523.28E,104,,NO,,NO,
LTFH_535,TREE,TREE,411421.94N,0363507.73E,84,,NO,,NO,
LTFH_536,TREE,TREE,411419.73N,0363507.80E,73,,NO,,NO,
LTFH_537,TREE,TREE,411424.11N,0363458.35E,108,,NO,,NO,
LTFH_538,TREE,TREE,411424.25N,0363457.89E,105,,NO,,NO,
LTFH_539,TREE,TREE,411427.10N,0363457.10E,66,,NO,,NO,
LTFH_540,TREE,TREE,411430.57N,0363450.25E,89,,NO,,NO,
LTFH_541,TREE,TREE,411430.43N,0363450.62E,81,,NO,,NO,
LTFH_542,TREE,TREE,411430.75N,0363449.80E,78,,NO,,NO,
LTFH_543,TREE,TREE,411430.95N,0363449.34E,71,,NO,,NO,
LTFH_544,TREE,TREE,411422.69N,0363501.65E,77,,NO,,NO,
LTFH_545,TREE,TREE,411422.97N,0363500.76E,76,,NO,,NO,
LTFH_546,TREE,TREE,411423.42N,0363459.74E,72,,NO,,NO,
LTFH_547,TREE,TREE,411426.95N,0363514.76E,81,,NO,,NO,
LTFH_548,TREE,TREE,411427.50N,0363514.72E,74,,NO,,NO,
LTFH_549,TREE,TREE,411426.76N,0363514.83E,79,,NO,,NO,
LTFH_550,TREE,TREE,411426.62N,0363515.50E,80,,NO,,NO,
LTFH_551,TREE,TREE,411426.57N,0363514.80E,78,,NO,,NO,
LTFH_552,TREE,TREE,411428.19N,0363516.21E,80,,NO,,NO,
LTFH_553,TREE,TREE,411427.55N,0363513.41E,79,,NO,,NO,
LTFH_554,TREE,TREE,411427.05N,0363512.34E,73,,NO,,NO,
LTFH_555,TREE,TREE,411427.03N,0363512.94E,79,,NO,,NO,
LTFH_556,TREE,TREE,411426.92N,0363513.27E,78,,NO,,NO,
LTFH_557,TREE,TREE,411425.84N,0363518.41E,76,,NO,,NO,
LTFH_558,TREE,TREE,411423.80N,0363523.09E,92,,NO,,NO,
LTFH_559,TREE,TREE,411423.72N,0363522.74E,91,,NO,,NO,
LTFH_560,TREE,TREE,411423.82N,0363522.36E,95,,NO,,NO,
LTFH_561,TREE,TREE,411423.43N,0363523.73E,86,,NO,,NO,
LTFH_562,TREE,TREE,411418.64N,0363506.10E,119,,NO,,NO,
LTFH_563,TREE,TREE,411418.52N,0363506.23E,91,,NO,,NO,
LTFH_564,TREE,TREE,411608.50N,0363243.08E,73,,NO,,NO,
LTFH_565,TREE,TREE,411608.69N,0363242.83E,77,,NO,,NO,
LTFH_566,TREE,TREE,411608.88N,0363242.54E,77,,NO,,NO,
LTFH_567,TREE,TREE,411609.02N,0363233.39E,90,,NO,,NO,
LTFH_568,TREE,TREE,411608.94N,0363233.18E,87,,NO,,NO,
LTFH_569,TREE,TREE,411610.34N,0363232.17E,87,,NO,,NO,
LTFH_570,TREE,TREE,411610.53N,0363232.85E,87,,NO,,NO,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
